MATRIX_SIZE,PROCS,ITERATION,RANK,PEAK_HEAP_BYTES
1000,16,12,10,5201752
1000,16,12,12,5201752
1000,25,12,24,4919089
1000,25,12,13,4951966
1000,25,12,15,4919706
1000,25,12,14,4951966
1000,25,12,21,4919090
1000,25,12,17,4887110
1000,25,12,18,4887278
1000,25,12,20,4887446
1000,25,12,22,4919258
1000,25,12,19,4887110
1000,25,12,16,4855074
1000,25,12,23,4919089
2000,4,12,2,20100214
2000,4,12,3,20132474
2000,9,12,6,11306430
2000,9,12,7,11306150
2000,9,12,5,11338690
2000,9,12,8,11273386
2000,16,12,12,8201752
2000,16,12,9,8201749
2000,16,12,13,8233732
2000,16,12,14,8233732
2000,16,12,8,8169341
2000,16,12,10,8201752
2000,16,12,15,8233732
2000,16,12,11,8201752
2000,25,12,24,6839089
2000,25,12,22,6839258
2000,25,12,23,6839089
2000,25,12,15,6839706
2000,25,12,19,6807110
2000,25,12,21,6839090
2000,25,12,13,6871966
2000,25,12,17,6807110
2000,25,12,14,6871966
2000,25,12,18,6807278
2000,25,12,20,6807446
2000,25,12,16,6775074
500,4,13,3,5132470
500,4,13,2,5100210
500,9,13,6,4634426
500,9,13,5,4666686
500,9,13,8,4601382
500,9,13,7,4634146
500,16,13,15,4679936
500,16,13,14,4679936
500,16,13,8,4484889
500,16,13,13,4614384
500,16,13,11,4516852
500,16,13,9,4516849
500,16,13,10,4516852
500,16,13,12,4516852
500,25,13,18,4472378
500,25,13,17,4472210
500,25,13,22,4635462
500,25,13,21,4569742
500,25,13,24,4754213
500,25,13,19,4472210
500,25,13,13,4471514
500,25,13,16,4440622
500,25,13,15,4504806
500,25,13,23,4700845
500,25,13,14,4668170
500,25,13,20,4538434
1000,4,13,3,8132474
1000,4,13,2,8100214
1000,9,13,8,5940058
1000,9,13,7,5972822
1000,9,13,5,6005362
1000,9,13,6,5973102
1000,16,13,9,5201749
1000,16,13,15,5233732
1000,16,13,14,5233732
1000,16,13,10,5201752
1000,16,13,11,5201752
1000,16,13,13,5233732
1000,16,13,12,5201752
1000,16,13,8,5169341
1000,25,13,13,4951966
1000,25,13,24,4919089
1000,25,13,18,4887278
1000,25,13,22,4919258
1000,25,13,16,4855074
1000,25,13,20,4887446
1000,25,13,17,4887110
1000,25,13,23,4919089
1000,25,13,21,4919090
1000,25,13,14,4951966
1000,25,13,15,4919706
1000,25,13,19,4887110
2000,4,13,2,20100214
2000,4,13,3,20132474
2000,9,13,7,11306150
2000,9,13,8,11273386
2000,9,13,5,11338690
2000,9,13,6,11306430
2000,16,13,9,8201749
2000,16,13,11,8201752
2000,16,13,8,8169209
2000,16,13,12,8201752
2000,16,13,10,8201752
2000,16,13,14,8233732
2000,16,13,15,8233732
2000,16,13,13,8233732
2000,25,13,21,6839090
2000,25,13,23,6839089
2000,25,13,18,6807278
2000,25,13,14,6871966
2000,25,13,17,6807110
2000,25,13,19,6807110
2000,25,13,20,6807446
2000,25,13,13,6871966
2000,25,13,22,6839258
2000,25,13,24,6839089
2000,25,13,16,6775074
2000,25,13,15,6839706
500,4,14,2,5100210
500,4,14,3,5132470
500,9,14,6,4634426
500,9,14,7,4634146
500,9,14,5,4666686
500,9,14,8,4601382
500,16,14,15,4679936
500,16,14,8,4484889
500,16,14,11,4516852
500,16,14,13,4614384
500,16,14,9,4516849
500,16,14,10,4516852
500,16,14,14,4679936
500,16,14,12,4516852
500,25,14,18,4472363
500,25,14,19,4472195
500,25,14,17,4472195
500,25,14,13,4471499
500,25,14,21,4569727
500,25,14,16,4440607
500,25,14,23,4700830
500,25,14,24,4700830
500,25,14,22,4635447
500,25,14,14,4733707
500,25,14,15,4504791
500,25,14,20,4538419
1000,4,14,2,8100199
1000,4,14,3,8132459
1000,9,14,7,5972822
1000,9,14,5,6005362
1000,9,14,6,5973102
1000,9,14,8,5940058
1000,16,14,8,5169326
1000,16,14,10,5201737
1000,16,14,12,5201737
1000,16,14,15,5233717
1000,16,14,14,5233717
1000,16,14,13,5233717
1000,16,14,11,5201737
1000,16,14,9,5201734
1000,25,14,15,4919691
1000,25,14,21,4919075
1000,25,14,22,4919243
1000,25,14,17,4887095
1000,25,14,16,4855059
1000,25,14,24,4919074
1000,25,14,19,4887095
1000,25,14,13,4951951
1000,25,14,23,4919074
1000,25,14,20,4887431
1000,25,14,14,4951951
1000,25,14,18,4887263
2000,4,14,2,20100192
2000,4,14,3,20132452
2000,9,14,6,11306408
2000,9,14,7,11306128
2000,9,14,8,11273364
2000,9,14,5,11338668
2000,16,14,10,8201730
2000,16,14,9,8201727
2000,16,14,12,8201730
2000,16,14,14,8233710
2000,16,14,11,8201730
2000,16,14,8,8169319
2000,16,14,13,8233710
2000,16,14,15,8233710
2000,25,14,14,6871951
2000,25,14,23,6839074
2000,25,14,24,6839074
2000,25,14,20,6807431
2000,25,14,22,6839243
2000,25,14,21,6839075
2000,25,14,13,6871951
2000,25,14,16,6775059
2000,25,14,15,6839691
2000,25,14,17,6807095
2000,25,14,19,6807095
2000,25,14,18,6807263
500,4,15,2,5100188
500,4,15,3,5132448
500,9,15,7,4634124
500,9,15,5,4666664
500,9,15,8,4601360
500,9,15,6,4634404
500,16,15,9,4516827
500,16,15,12,4516830
500,16,15,11,4516830
500,16,15,8,4484867
500,16,15,15,4679914
500,16,15,13,4614362
500,16,15,10,4516830
500,16,15,14,4679914
500,25,15,21,4569720
500,25,15,14,4668148
500,25,15,13,4471492
500,25,15,23,4700823
500,25,15,24,4754191
500,25,15,16,4440600
500,25,15,17,4472188
500,25,15,15,4504784
500,25,15,20,4538412
500,25,15,19,4472188
500,25,15,22,4635440
500,25,15,18,4472356
1000,4,15,3,8132452
1000,4,15,2,8100192
1000,9,15,5,6005340
1000,9,15,6,5973080
1000,9,15,7,5972800
1000,9,15,8,5940036
1000,16,15,13,5233710
1000,16,15,14,5233710
1000,16,15,15,5233710
1000,16,15,8,5169319
1000,16,15,12,5201730
1000,16,15,10,5201730
1000,16,15,11,5201730
1000,16,15,9,5201727
1000,25,15,20,4887391
1000,25,15,23,4919034
1000,25,15,21,4919035
1000,25,15,14,4951911
1000,25,15,17,4887055
1000,25,15,18,4887223
1000,25,15,15,4919651
1000,25,15,22,4919203
1000,25,15,13,4951911
1000,25,15,19,4887055
1000,25,15,24,4919034
1000,25,15,16,4855019
2000,4,15,2,20100191
2000,4,15,3,20132451
2000,9,15,8,11273361
2000,9,15,7,11306125
2000,9,15,6,11306405
2000,9,15,5,11338665
2000,16,15,13,8233739
2000,16,15,9,8201756
2000,16,15,10,8201759
2000,16,15,15,8233739
2000,16,15,8,8169348
2000,16,15,14,8233739
2000,16,15,11,8201759
2000,16,15,12,8201759
2000,25,15,16,6775085
2000,25,15,20,6807457
2000,25,15,15,6839717
2000,25,15,19,6807121
2000,25,15,21,6839101
2000,25,15,14,6871977
2000,25,15,17,6807121
2000,25,15,24,6839100
2000,25,15,13,6871977
2000,25,15,22,6839269
2000,25,15,23,6839100
2000,25,15,18,6807289
500,4,16,3,5132471
500,4,16,2,5100211
500,9,16,5,4666689
500,9,16,6,4634429
500,9,16,8,4601385
500,9,16,7,4634149
500,16,16,8,4484896
500,16,16,14,4679943
500,16,16,11,4516859
500,16,16,12,4516859
500,16,16,13,4614391
500,16,16,10,4516859
500,16,16,15,4679943
500,16,16,9,4516856
500,25,16,24,4754224
500,25,16,15,4504817
500,25,16,18,4472389
500,25,16,21,4569753
500,25,16,20,4472557
500,25,16,13,4537077
500,25,16,14,4733733
500,25,16,17,4472221
500,25,16,23,4700856
500,25,16,22,4635473
500,25,16,16,4440633
500,25,16,19,4472221
1000,4,16,3,8132475
1000,4,16,2,8100215
1000,9,16,7,5972825
1000,9,16,6,5973105
1000,9,16,5,6005365
1000,9,16,8,5940061
1000,16,16,13,5233739
1000,16,16,14,5233739
1000,16,16,11,5201759
1000,16,16,15,5233739
1000,16,16,9,5201756
1000,16,16,10,5201759
1000,16,16,8,5169348
1000,16,16,12,5201759
1000,25,16,18,4887289
1000,25,16,20,4887457
1000,25,16,24,4919100
1000,25,16,23,4919100
1000,25,16,22,4919269
1000,25,16,16,4855085
1000,25,16,21,4919101
1000,25,16,14,4951977
1000,25,16,17,4887121
1000,25,16,13,4951977
1000,25,16,19,4887121
1000,25,16,15,4919717
2000,4,16,3,20132475
2000,4,16,2,20100215
2000,9,16,7,11306153
2000,9,16,5,11338693
2000,9,16,6,11306433
2000,9,16,8,11273389
2000,16,16,13,8233739
2000,16,16,11,8201759
2000,16,16,8,8169216
2000,16,16,15,8233739
2000,16,16,9,8201756
2000,16,16,10,8201759
2000,16,16,14,8233739
2000,16,16,12,8201759
2000,25,16,16,6775085
2000,25,16,20,6807457
2000,25,16,14,6871977
2000,25,16,18,6807289
2000,25,16,23,6839100
2000,25,16,15,6839717
2000,25,16,13,6871977
2000,25,16,24,6839100
2000,25,16,19,6807121
2000,25,16,22,6839269
2000,25,16,21,6839101
2000,25,16,17,6807121
500,4,17,3,5132471
500,4,17,2,5100211
500,9,17,7,4634149
500,9,17,5,4666689
500,9,17,6,4634429
500,9,17,8,4601385
500,16,17,15,4679943
500,16,17,11,4516859
500,16,17,12,4516859
500,16,17,14,4679943
500,16,17,10,4516859
500,16,17,13,4614391
500,16,17,8,4484896
500,16,17,9,4516856
500,25,17,22,4635473
500,25,17,19,4472221
500,25,17,20,4472557
500,25,17,21,4569753
500,25,17,17,4472221
500,25,17,14,4668181
500,25,17,18,4472389
500,25,17,13,4471525
500,25,17,15,4504817
500,25,17,23,4635304
500,25,17,16,4440633
500,25,17,24,4700856
1000,4,17,3,8132475
1000,4,17,2,8100215
1000,9,17,8,5940061
1000,9,17,6,5973105
1000,9,17,5,6005365
1000,9,17,7,5972825
1000,16,17,14,5233739
1000,16,17,8,5169348
1000,16,17,15,5233739
1000,16,17,12,5201759
1000,16,17,10,5201759
1000,16,17,11,5201759
1000,16,17,13,5233739
1000,16,17,9,5201756
1000,25,17,21,4919101
1000,25,17,19,4887121
1000,25,17,22,4919269
1000,25,17,23,4919100
1000,25,17,13,4951977
1000,25,17,18,4887289
1000,25,17,16,4855085
1000,25,17,20,4887457
1000,25,17,15,4919717
1000,25,17,24,4919100
1000,25,17,17,4887121
1000,25,17,14,4951977
2000,4,17,2,20100215
2000,4,17,3,20132475
2000,9,17,7,11306153
2000,9,17,5,11338693
2000,9,17,8,11273389
2000,9,17,6,11306433
2000,16,17,10,8201759
2000,16,17,15,8233739
2000,16,17,9,8201756
2000,16,17,14,8233739
2000,16,17,11,8201759
2000,16,17,12,8201759
2000,16,17,13,8233739
2000,16,17,8,8169348
2000,25,17,15,6839717
2000,25,17,20,6807457
2000,25,17,16,6775085
2000,25,17,17,6807121
2000,25,17,14,6871977
2000,25,17,21,6839101
2000,25,17,13,6871977
2000,25,17,22,6839269
2000,25,17,24,6839100
2000,25,17,18,6807289
2000,25,17,19,6807121
2000,25,17,23,6839100
500,4,18,2,5100211
500,4,18,3,5132471
500,9,18,6,4634429
500,9,18,5,4666689
500,9,18,7,4634149
500,9,18,8,4601385
500,16,18,11,4516859
500,16,18,12,4516859
500,16,18,13,4614391
500,16,18,9,4516856
500,16,18,14,4614391
500,16,18,15,4614391
500,16,18,8,4484896
500,16,18,10,4516859
500,25,18,19,4472221
500,25,18,18,4472389
500,25,18,13,4537077
500,25,18,23,4700856
500,25,18,15,4504817
500,25,18,22,4635473
500,25,18,21,4569753
500,25,18,24,4700856
500,25,18,17,4472221
500,25,18,16,4440633
500,25,18,14,4668181
500,25,18,20,4538277
1000,4,18,2,8100215
1000,4,18,3,8132475
1000,9,18,7,5972825
1000,9,18,5,6005365
1000,9,18,6,5973105
1000,9,18,8,5940061
1000,16,18,10,5201759
1000,16,18,9,5201756
1000,16,18,8,5169328
1000,16,18,15,5233739
1000,16,18,14,5233739
1000,16,18,13,5233739
1000,16,18,12,5201759
1000,16,18,11,5201759
1000,25,18,21,4919101
1000,25,18,15,4919717
1000,25,18,19,4887121
1000,25,18,22,4919269
1000,25,18,24,4919100
1000,25,18,23,4919100
1000,25,18,13,4951977
1000,25,18,20,4887457
1000,25,18,14,4951977
1000,25,18,17,4887121
1000,25,18,16,4855085
1000,25,18,18,4887289
2000,4,18,3,20132475
2000,4,18,2,20100215
2000,9,18,6,11306433
2000,9,18,5,11338693
2000,9,18,7,11306153
2000,9,18,8,11273389
2000,16,18,15,8233739
2000,16,18,8,8169348
2000,16,18,12,8201759
2000,16,18,11,8201759
2000,16,18,14,8233739
2000,16,18,13,8233739
2000,16,18,9,8201756
2000,16,18,10,8201759
2000,25,18,18,6807289
2000,25,18,16,6775085
2000,25,18,22,6839269
2000,25,18,19,6807121
2000,25,18,15,6839717
2000,25,18,24,6839100
2000,25,18,20,6807457
2000,25,18,23,6839100
2000,25,18,13,6871977
2000,25,18,21,6839101
2000,25,18,14,6871977
2000,25,18,17,6807121
500,4,19,2,5100211
500,4,19,3,5132471
500,9,19,6,4634429
500,9,19,5,4666689
500,9,19,7,4634149
500,9,19,8,4601385
500,16,19,14,4679943
500,16,19,12,4516859
500,16,19,13,4614391
500,16,19,9,4516856
500,16,19,15,4679943
500,16,19,8,4484896
500,16,19,10,4516859
500,16,19,11,4516859
500,25,19,13,4537077
500,25,19,24,4754224
500,25,19,21,4569753
500,25,19,22,4635473
500,25,19,19,4472221
500,25,19,17,4472221
500,25,19,20,4472557
500,25,19,18,4472389
500,25,19,23,4700856
500,25,19,16,4440633
500,25,19,15,4504817
500,25,19,14,4668181
1000,4,19,2,8100215
1000,4,19,3,8132475
1000,9,19,5,6005365
1000,9,19,7,5972825
1000,9,19,6,5973105
1000,9,19,8,5940061
1000,16,19,9,5201756
1000,16,19,15,5233739
1000,16,19,8,5169348
1000,16,19,10,5201759
1000,16,19,11,5201759
1000,16,19,12,5201759
1000,16,19,14,5233739
1000,16,19,13,5233739
1000,25,19,20,4887457
1000,25,19,21,4919101
1000,25,19,15,4919717
1000,25,19,16,4855085
1000,25,19,14,4951977
1000,25,19,13,4951977
1000,25,19,22,4919269
1000,25,19,17,4887121
1000,25,19,19,4887121
1000,25,19,24,4919100
1000,25,19,18,4887289
1000,25,19,23,4919100
2000,4,19,3,20132475
2000,4,19,2,20100215
2000,9,19,7,11306153
2000,9,19,5,11338693
2000,9,19,8,11273389
2000,9,19,6,11306433
2000,16,19,12,8201759
2000,16,19,13,8233739
2000,16,19,10,8201759
2000,16,19,15,8233739
2000,16,19,11,8201759
2000,16,19,8,8169348
2000,16,19,14,8233739
2000,16,19,9,8201756
2000,25,19,18,6807289
2000,25,19,19,6807121
2000,25,19,16,6775085
2000,25,19,21,6839101
2000,25,19,22,6839269
2000,25,19,14,6871977
2000,25,19,17,6807121
2000,25,19,24,6839100
2000,25,19,20,6807457
2000,25,19,15,6839717
2000,25,19,13,6871977
2000,25,19,23,6839100
500,4,20,3,5132471
500,4,20,2,5100211
500,9,20,7,4634149
500,9,20,5,4666689
500,9,20,6,4634429
500,9,20,8,4601385
500,16,20,11,4516859
500,16,20,15,4679943
500,16,20,9,4516856
500,16,20,14,4679943
500,16,20,10,4516859
500,16,20,12,4516859
500,16,20,8,4484896
500,16,20,13,4614391
500,25,20,22,4635473
500,25,20,19,4472221
500,25,20,24,4700856
500,25,20,13,4537077
500,25,20,23,4635304
500,25,20,15,4504817
500,25,20,20,4472557
500,25,20,17,4472221
500,25,20,21,4569753
500,25,20,14,4668181
500,25,20,16,4440633
500,25,20,18,4472389
1000,4,20,2,8100215
1000,4,20,3,8132475
1000,9,20,5,6005365
1000,9,20,8,5940061
1000,9,20,7,5972825
1000,9,20,6,5973105
1000,16,20,14,5233746
1000,16,20,15,5233746
1000,16,20,9,5201763
1000,16,20,11,5201766
1000,16,20,10,5201766
1000,16,20,8,5169355
1000,16,20,12,5201766
1000,16,20,13,5233746
1000,25,20,18,4887296
1000,25,20,16,4855092
1000,25,20,13,4951984
1000,25,20,17,4887128
1000,25,20,20,4887464
1000,25,20,19,4887128
1000,25,20,21,4919108
1000,25,20,14,4951984
1000,25,20,22,4919276
1000,25,20,24,4919107
1000,25,20,23,4919107
1000,25,20,15,4919724
2000,4,20,2,20100222
2000,4,20,3,20132482
2000,9,20,5,11338700
2000,9,20,8,11273396
2000,9,20,6,11306440
2000,9,20,7,11306160
2000,16,20,12,8201766
2000,16,20,8,8169355
2000,16,20,11,8201766
2000,16,20,15,8233746
2000,16,20,13,8233746
2000,16,20,14,8233746
2000,16,20,9,8201763
2000,16,20,10,8201766
2000,25,20,14,6871984
2000,25,20,24,6839107
2000,25,20,13,6871984
2000,25,20,23,6839107
2000,25,20,18,6807296
2000,25,20,22,6839276
2000,25,20,20,6807464
2000,25,20,19,6807128
2000,25,20,17,6807128
2000,25,20,21,6839108
2000,25,20,16,6775092
2000,25,20,15,6839724
500,4,21,2,5100218
500,4,21,3,5132478
500,9,21,6,4634436
500,9,21,7,4634156
500,9,21,5,4666696
500,9,21,8,4601392
500,16,21,13,4614398
500,16,21,11,4516866
500,16,21,9,4516863
500,16,21,15,4679950
500,16,21,10,4516866
500,16,21,14,4679950
500,16,21,8,4484903
500,16,21,12,4516866
500,25,21,15,4504824
500,25,21,14,4668188
500,25,21,19,4472228
500,25,21,21,4569760
500,25,21,18,4472396
500,25,21,16,4440640
500,25,21,24,4754231
500,25,21,13,4471532
500,25,21,17,4472228
500,25,21,23,4700863
500,25,21,22,4635480
500,25,21,20,4472564
1000,4,21,3,8132482
1000,4,21,2,8100222
1000,9,21,8,5940068
1000,9,21,6,5973112
1000,9,21,7,5972832
1000,9,21,5,6005372
1000,16,21,13,5233746
1000,16,21,14,5233746
1000,16,21,12,5201766
1000,16,21,10,5201766
1000,16,21,9,5201763
1000,16,21,8,5169223
1000,16,21,15,5233746
1000,16,21,11,5201766
1000,25,21,24,4919107
1000,25,21,23,4919107
1000,25,21,14,4951984
1000,25,21,13,4951984
1000,25,21,22,4919276
1000,25,21,19,4887128
1000,25,21,17,4887128
1000,25,21,15,4919724
1000,25,21,20,4887464
1000,25,21,18,4887296
1000,25,21,16,4855092
1000,25,21,21,4919108
2000,4,21,3,20132482
2000,4,21,2,20100222
2000,9,21,8,11273396
2000,9,21,6,11306440
2000,9,21,7,11306160
2000,9,21,5,11338700
2000,16,21,10,8201766
2000,16,21,9,8201763
2000,16,21,8,8169335
2000,16,21,14,8233746
2000,16,21,13,8233746
2000,16,21,15,8233746
2000,16,21,12,8201766
2000,16,21,11,8201766
2000,25,21,22,6839276
2000,25,21,13,6871984
2000,25,21,21,6839108
2000,25,21,19,6807128
2000,25,21,17,6807128
2000,25,21,14,6871984
2000,25,21,15,6839724
2000,25,21,16,6775092
2000,25,21,23,6839107
2000,25,21,18,6807296
2000,25,21,20,6807464
2000,25,21,24,6839107
500,4,22,2,5100218
500,4,22,3,5132478
500,9,22,7,4634156
500,9,22,5,4666696
500,9,22,8,4601392
500,9,22,6,4634436
500,16,22,11,4516866
500,16,22,10,4516866
500,16,22,8,4484903
500,16,22,13,4614398
500,16,22,15,4614398
500,16,22,12,4516866
500,16,22,14,4679950
500,16,22,9,4516863
500,25,22,21,4569760
500,25,22,23,4635311
500,25,22,20,4472564
500,25,22,18,4472396
500,25,22,13,4471532
500,25,22,16,4440640
500,25,22,19,4472228
500,25,22,17,4472228
500,25,22,15,4504824
500,25,22,14,4668188
500,25,22,22,4635480
500,25,22,24,4754231
1000,4,22,2,8100222
1000,4,22,3,8132482
1000,9,22,5,6005372
1000,9,22,6,5973112
1000,9,22,7,5972832
1000,9,22,8,5940068
1000,16,22,12,5201766
1000,16,22,11,5201766
1000,16,22,13,5233746
1000,16,22,8,5169335
1000,16,22,14,5233746
1000,16,22,15,5233746
1000,16,22,10,5201766
1000,16,22,9,5201763
1000,25,22,23,4919107
1000,25,22,15,4919724
1000,25,22,24,4919107
1000,25,22,20,4887464
1000,25,22,18,4887296
1000,25,22,13,4951984
1000,25,22,16,4855092
1000,25,22,14,4951984
1000,25,22,22,4919276
1000,25,22,19,4887128
1000,25,22,21,4919108
1000,25,22,17,4887128
2000,4,22,2,20100222
2000,4,22,3,20132482
2000,9,22,8,11273396
2000,9,22,7,11306160
2000,9,22,5,11338700
2000,9,22,6,11306440
2000,16,22,11,8201766
2000,16,22,15,8233746
2000,16,22,10,8201766
2000,16,22,9,8201763
2000,16,22,14,8233746
2000,16,22,13,8233746
2000,16,22,8,8169223
2000,16,22,12,8201766
2000,25,22,21,6839108
2000,25,22,15,6839724
2000,25,22,18,6807296
2000,25,22,20,6807464
2000,25,22,17,6807128
2000,25,22,19,6807128
2000,25,22,22,6839276
2000,25,22,16,6775092
2000,25,22,24,6839107
2000,25,22,13,6871984
2000,25,22,23,6839107
2000,25,22,14,6871984
500,4,23,2,5100218
500,4,23,3,5132478
500,9,23,8,4601385
500,9,23,7,4634149
500,9,23,5,4666689
500,9,23,6,4634429
500,16,23,10,4516859
500,16,23,8,4484876
500,16,23,13,4614391
500,16,23,11,4516859
500,16,23,15,4614391
500,16,23,9,4516856
500,16,23,14,4614391
500,16,23,12,4516859
500,25,23,15,4504817
500,25,23,19,4472221
500,25,23,24,4700856
500,25,23,20,4538445
500,25,23,23,4700856
500,25,23,18,4472389
500,25,23,17,4472221
500,25,23,14,4733733
500,25,23,13,4471525
500,25,23,21,4569753
500,25,23,22,4635473
500,25,23,16,4440633
1000,4,23,3,8132475
1000,4,23,2,8100215
1000,9,23,6,5973105
1000,9,23,8,5940061
1000,9,23,5,6005365
1000,9,23,7,5972825
1000,16,23,12,5201759
1000,16,23,14,5233739
1000,16,23,13,5233739
1000,16,23,11,5201759
1000,16,23,8,5169328
1000,16,23,9,5201756
1000,16,23,10,5201759
1000,16,23,15,5233739
1000,25,23,18,4887289
1000,25,23,14,4951977
1000,25,23,16,4855085
1000,25,23,17,4887121
1000,25,23,15,4919717
1000,25,23,23,4919100
1000,25,23,22,4919269
1000,25,23,13,4951977
1000,25,23,19,4887121
1000,25,23,24,4919100
1000,25,23,20,4887457
1000,25,23,21,4919101
2000,4,23,3,20132475
2000,4,23,2,20100215
2000,9,23,7,11306153
2000,9,23,6,11306433
2000,9,23,8,11273389
2000,9,23,5,11338693
2000,16,23,12,8201759
2000,16,23,10,8201759
2000,16,23,8,8169348
2000,16,23,14,8233739
2000,16,23,11,8201759
2000,16,23,9,8201756
2000,16,23,15,8233739
2000,16,23,13,8233739
2000,25,23,16,6775085
2000,25,23,18,6807289
2000,25,23,23,6839100
2000,25,23,13,6871977
2000,25,23,14,6871977
2000,25,23,24,6839100
2000,25,23,20,6807457
2000,25,23,15,6839717
2000,25,23,19,6807121
2000,25,23,17,6807121
2000,25,23,21,6839101
2000,25,23,22,6839269
500,4,24,2,5100211
500,4,24,3,5132471
500,9,24,6,4634429
500,9,24,7,4634149
500,9,24,8,4601385
500,9,24,5,4666689
500,16,24,10,4516859
500,16,24,14,4679943
500,16,24,11,4516859
500,16,24,9,4516856
500,16,24,8,4484896
500,16,24,13,4614391
500,16,24,15,4679943
500,16,24,12,4516859
500,25,24,24,4754224
500,25,24,21,4569753
500,25,24,22,4635473
500,25,24,23,4700856
500,25,24,16,4440633
500,25,24,15,4504817
500,25,24,17,4472221
500,25,24,18,4472389
500,25,24,13,4537077
500,25,24,20,4472557
500,25,24,19,4472221
500,25,24,14,4602629
1000,4,24,3,8132475
1000,4,24,2,8100215
1000,9,24,7,5972825
1000,9,24,5,6005365
1000,9,24,8,5940061
1000,9,24,6,5973105
1000,16,24,9,5201756
1000,16,24,13,5233739
1000,16,24,8,5169216
1000,16,24,11,5201759
1000,16,24,10,5201759
1000,16,24,15,5233739
1000,16,24,12,5201759
1000,16,24,14,5233739
1000,25,24,19,4887121
1000,25,24,24,4919100
1000,25,24,20,4887457
1000,25,24,21,4919101
1000,25,24,23,4919100
1000,25,24,15,4919717
1000,25,24,22,4919269
1000,25,24,14,4951977
1000,25,24,18,4887289
1000,25,24,17,4887121
1000,25,24,13,4951977
1000,25,24,16,4855085
2000,4,24,3,20132475
2000,4,24,2,20100215
2000,9,24,6,11306433
2000,9,24,5,11338693
2000,9,24,7,11306153
2000,9,24,8,11273389
2000,16,24,9,8201756
2000,16,24,15,8233739
2000,16,24,12,8201759
2000,16,24,13,8233739
2000,16,24,8,8169348
2000,16,24,11,8201759
2000,16,24,14,8233739
2000,16,24,10,8201759
2000,25,24,24,6839100
2000,25,24,15,6839717
2000,25,24,13,6871977
2000,25,24,16,6775085
2000,25,24,17,6807121
2000,25,24,22,6839269
2000,25,24,20,6807457
2000,25,24,18,6807289
2000,25,24,14,6871977
2000,25,24,23,6839100
2000,25,24,19,6807121
2000,25,24,21,6839101
500,4,25,3,5132471
500,4,25,2,5100211
500,9,25,6,4634451
500,9,25,5,4666711
500,9,25,8,4601407
500,9,25,7,4634171
500,16,25,9,4516878
500,16,25,14,4679965
500,16,25,8,4484918
500,16,25,12,4516881
500,16,25,10,4516881
500,16,25,15,4679965
500,16,25,13,4614413
500,16,25,11,4516881
500,25,25,18,4472411
500,25,25,14,4733755
500,25,25,21,4569775
500,25,25,24,4754246
500,25,25,15,4504839
500,25,25,22,4635495
500,25,25,16,4440655
500,25,25,20,4472579
500,25,25,17,4472243
500,25,25,23,4700878
500,25,25,19,4472243
500,25,25,13,4471547
1000,4,25,2,8100237
1000,4,25,3,8132497
1000,9,25,5,6005387
1000,9,25,6,5973127
1000,9,25,8,5940083
1000,9,25,7,5972847
1000,16,25,13,5233761
1000,16,25,15,5233761
1000,16,25,11,5201781
1000,16,25,10,5201781
1000,16,25,14,5233761
1000,16,25,8,5169350
1000,16,25,12,5201781
1000,16,25,9,5201778
1000,25,25,14,4951999
1000,25,25,13,4951999
1000,25,25,24,4919122
1000,25,25,17,4887143
1000,25,25,15,4919739
1000,25,25,19,4887143
1000,25,25,23,4919122
1000,25,25,16,4855107
1000,25,25,22,4919291
1000,25,25,21,4919123
1000,25,25,20,4887479
1000,25,25,18,4887311
2000,4,25,2,20100237
2000,4,25,3,20132497
2000,9,25,6,11306455
2000,9,25,7,11306175
2000,9,25,8,11273411
2000,9,25,5,11338715
2000,16,25,11,8201781
2000,16,25,12,8201781
2000,16,25,15,8233761
2000,16,25,10,8201781
2000,16,25,14,8233761
2000,16,25,13,8233761
2000,16,25,8,8169370
2000,16,25,9,8201778
2000,25,25,18,6807311
2000,25,25,22,6839291
2000,25,25,21,6839123
2000,25,25,23,6839122
2000,25,25,19,6807143
2000,25,25,24,6839122
2000,25,25,14,6871999
2000,25,25,15,6839739
2000,25,25,20,6807479
2000,25,25,13,6871999
2000,25,25,16,6775107
2000,25,25,17,6807143
500,4,26,2,5100233
500,4,26,3,5132493
500,9,26,6,4634451
500,9,26,5,4666711
500,9,26,7,4634171
500,9,26,8,4601407
500,16,26,13,4614413
500,16,26,9,4516878
500,16,26,11,4516881
500,16,26,10,4516881
500,16,26,12,4516881
500,16,26,8,4484918
500,16,26,14,4679965
500,16,26,15,4679965
500,25,26,22,4635495
500,25,26,24,4754246
500,25,26,15,4504839
500,25,26,13,4471547
500,25,26,23,4700878
500,25,26,17,4472243
500,25,26,21,4569775
500,25,26,20,4472579
500,25,26,19,4472243
500,25,26,18,4472411
500,25,26,14,4668203
500,25,26,16,4440655
1000,4,26,2,8100222
1000,4,26,3,8132482
1000,9,26,5,6005372
1000,9,26,7,5972832
1000,9,26,8,5940068
1000,9,26,6,5973112
1000,16,26,12,5201781
1000,16,26,8,5169350
1000,16,26,9,5201778
1000,16,26,11,5201781
1000,16,26,14,5233761
1000,16,26,13,5233761
1000,16,26,10,5201781
1000,16,26,15,5233761
1000,25,26,16,4855092
1000,25,26,23,4919107
1000,25,26,15,4919724
1000,25,26,21,4919108
1000,25,26,24,4919107
1000,25,26,14,4951984
1000,25,26,20,4887464
